#"Strom" I_A1 / A "Magn. Flussdichte" B_B1 / mT
2,2815 878
2,244 871
2,2035 863
2,16 854,5
2,1195 846
2,076 837
2,034 827,5
1,9935 817,5
1,953 808
1,9185 798,5
1,8855 789,5
1,857 781
1,8255 773
1,797 765
1,7715 757,5
1,746 750
1,7235 743
1,701 736,5
1,68 730,5
1,6605 724,5
1,638 718
1,62 712,5
1,5975 706,5
1,5735 700
1,5435 692
1,5165 684,5
1,4925 677
1,467 669
1,44 661
1,4115 653
1,383 644
1,353 635,5
1,3215 626
1,2915 616,5
1,2585 606,5
1,2255 596
1,191 585
1,155 573,5
1,1205 562
1,086 550,5
1,0515 539
1,0185 527
0,984 515,5
0,951 503,5
0,9165 491,5
0,882 478,5
0,8475 466
0,8115 453
0,774 439
0,7365 424,5
0,696 409,5
0,657 394
0,6195 378,5
0,5805 362,5
0,543 345,5
0,5025 328,5
0,465 311,5
0,429 294,5
0,3915 277,5
0,3555 260
0,3135 242
0,2715 222
0,228 202
0,1875 182
0,156 165
0,132 150,5
0,111 138,5
0,0945 128
0,0795 119
0,0675 112
0,057 105,5
0,051 99,5
0,0435 95
0,036 91
0,033 87,5
0,027 84,5
0,0225 82
0,021 79,5
0,018 77,5
0,0165 75,5
0,012 74
0,0105 73
0,009 72
0,009 71
0,0075 70
0,0075 69
0,006 68
0,0045 67,5
0,0045 67
0,0045 66,5
0,003 66
0,003 65,5
0,0015 65,5
0,0015 65,5
0,0015 65
0,0015 64,5
0,0015 64,5
0 64,5
0 64
0 64
0,0015 63,5
0 63,5
-0,0015 63,5
0,0015 63,5
0 63,5
-0,0015 63,5
0 63,5
0 63,5
0 63,5
0 63,5
0 63
0 63,5
0,0015 63
0,0015 63
0 63
0 63
0 63
0 63
0 63
0 63,5
0 63
0,0015 63,5
0 63
0 63
0,0015 63
0 63
0,0015 63
-0,0015 63
-0,015 61,5
-0,03 57
-0,0465 51
-0,0645 43,5
-0,0855 34,5
-0,105 25,5
-0,1305 15
-0,156 3,5
-0,183 -8
-0,2115 -21
-0,2415 -34
-0,2745 -48
-0,3075 -63,5
-0,3435 -78,5
-0,381 -94,5
-0,4185 -111
-0,4575 -128
-0,4965 -145
-0,5355 -162
-0,573 -179,5
-0,6135 -196,5
-0,654 -213,5
-0,693 -230,5
-0,732 -247,5
-0,768 -263,5
-0,807 -280
-0,843 -297
-0,879 -313
-0,915 -329
-0,951 -344
-0,9855 -359
-1,0215 -374,5
-1,0545 -389
-1,092 -403,5
-1,1265 -418
-1,1595 -432
-1,1925 -446
-1,2255 -460
-1,2585 -473
-1,2915 -486
-1,3245 -499
-1,356 -512
-1,3875 -524
-1,4175 -535,5
-1,4445 -547
-1,473 -557,5
-1,4985 -568,5
-1,527 -579
-1,5555 -588,5
-1,584 -599
-1,6125 -609
-1,6395 -618,5
-1,6695 -628
-1,695 -637,5
-1,7235 -647
-1,7505 -656
-1,7775 -664,5
-1,8 -673
-1,8255 -681,5
-1,8495 -689
-1,8735 -696,5
-1,8945 -703,5
-1,9155 -710,5
-1,9365 -716,5
-1,9575 -723
-1,977 -729,5
-1,9965 -735,5
-2,019 -741,5
-2,04 -747
-2,0595 -753,5
-2,079 -759,5
-2,1 -764,5
-2,121 -770,5
-2,145 -776,5
-2,1675 -782,5
-2,1915 -788,5
-2,214 -794,5
-2,2395 -801
-2,2635 -807
-2,2905 -814
-2,319 -820,5
-2,346 -827,5
-2,3745 -834
-2,403 -840,5
-2,43 -848
-2,457 -854
-2,484 -860
-2,5095 -866,5
-2,535 -872,5
-2,562 -878,5
-2,5875 -884
-2,6145 -890
-2,6415 -895,5
-2,6655 -901
-2,691 -906,5
-2,715 -911
-2,7375 -916
-2,7615 -919,5
-2,787 -926
-2,808 -930
-2,829 -933
-2,85 -938
-2,8725 -940,5
-2,8905 -944,5
-2,91 -949
-2,931 -951
-2,9505 -954,5
-2,9715 -959
-2,994 -962,5
-3,015 -967
-3,03 -967,5
-3,0495 -971
-3,06 -974,5
-3,06 -978
-3,06 -981
-3,06 -980,5
-3,06 -983
-3,06 -983
-3,06 -984
-3,06 -983
-3,06 -984
-3,06 -985,5
-3,06 -985
-3,06 -983
-3,06 -985,5
-3,06 -982,5
-3,06 -984,5
-3,06 -983
-3,06 -982
-3,06 -981
-3,06 -982
-3,0585 -979
-3,0525 -978,5
-3,0405 -978,5
-3,027 -978
-3,0105 -977
-2,9895 -975
-2,9655 -973,5
-2,9355 -969
-2,904 -966,5
-2,868 -965
-2,8335 -961
-2,7975 -957,5
-2,757 -953
-2,7225 -947
-2,685 -944,5
-2,6505 -940
-2,616 -935
-2,58 -929
-2,55 -924,5
-2,5245 -920,5
-2,496 -916,5
-2,469 -912,5
-2,4405 -907,5
-2,4135 -902,5
-2,382 -898
-2,3535 -892,5
-2,3265 -887,5
-2,3025 -882
-2,2785 -878
-2,2575 -873
-2,2365 -869
-2,22 -865,5
-2,2035 -861,5
-2,1855 -858
-2,169 -853,5
-2,1555 -850,5
-2,1405 -847,5
-2,1255 -844,5
-2,1075 -840,5
-2,088 -836,5
-2,0685 -832
-2,0475 -827,5
-2,0265 -823
-2,01 -818
-1,9905 -814
-1,9725 -810
-1,9545 -805,5
-1,938 -801
-1,9185 -796,5
-1,899 -791,5
-1,872 -786
-1,845 -779,5
-1,8195 -772,5
-1,794 -766
-1,7655 -759
-1,7415 -752,5
-1,7145 -745
-1,6845 -737,5
-1,656 -729,5
-1,6245 -721
-1,596 -712,5
-1,566 -704,5
-1,536 -695,5
-1,5075 -687
-1,4775 -678
-1,443 -668,5
-1,413 -659
-1,3815 -649
-1,3515 -640
-1,32 -630
-1,2885 -620
-1,254 -609,5
-1,221 -598
-1,1865 -587
-1,152 -576,5
-1,1205 -565,5
-1,0905 -554,5
-1,062 -544,5
-1,038 -535
-1,014 -525,5
-0,9915 -517
-0,9705 -509,5
-0,951 -501,5
-0,9285 -494
-0,906 -485,5
-0,882 -477,5
-0,8565 -468
-0,828 -459
-0,804 -449
-0,777 -439,5
-0,7515 -429
-0,723 -418
-0,693 -407
-0,6645 -395,5
-0,6345 -384
-0,6045 -371,5
-0,576 -359,5
-0,5475 -347
-0,5205 -335
-0,495 -323
-0,4635 -310
-0,4335 -296
-0,4035 -282
-0,3735 -268,5
-0,3435 -253
-0,312 -238,5
-0,279 -223,5
-0,249 -209
-0,2205 -195,5
-0,1965 -182
-0,174 -170
-0,1515 -158,5
-0,1275 -147
-0,1065 -136
-0,09 -126,5
-0,075 -118
-0,063 -111
-0,054 -104,5
-0,0465 -99,5
-0,039 -95
-0,0345 -91
-0,03 -88
-0,0255 -85,5
-0,021 -83
-0,0195 -80,5
-0,0165 -79
-0,015 -77,5
-0,012 -76
-0,0105 -74,5
-0,009 -73,5
-0,0075 -72,5
-0,0075 -71,5
-0,0075 -71
-0,0045 -70
-0,003 -69,5
-0,003 -69
-0,0045 -68,5
-0,003 -68,5
-0,0015 -68
-0,003 -67,5
-0,0015 -67,5
0 -67
-0,0015 -67
0 -67
0 -66,5
-0,0015 -66,5
0,0015 -66,5
0 -66,5
0 -66
-0,0015 -66
0 -66
-0,0015 -66
0 -65,5
0,0015 -66
0 -66
0 -65,5
0,0015 -66
0 -66
-0,0015 -66
0,0015 -66
0 -65,5
0 -65,5
0,0015 -66
0 -65,5
0 -65,5
0 -66
0,0015 -65,5
0 -65,5
0 -65,5
0,0015 -65,5
0,0015 -65,5
0 -65,5
0 -65,5
0 -65,5
0 -65,5
0 -65,5
0 -65,5
0 -65,5
0,0075 -64,5
0,018 -62,5
0,0315 -58
0,048 -52
0,0645 -45
0,084 -36,5
0,1065 -27
0,129 -16,5
0,1545 -5,5
0,174 4,5
0,1965 14,5
0,2205 25
0,2415 35,5
0,267 46,5
0,2925 58,5
0,321 70,5
0,348 83
0,372 94,5
0,399 107
0,426 119,5
0,456 131,5
0,4875 145,5
0,519 159
0,5535 173,5
0,5865 188,5
0,6195 202,5
0,648 216,5
0,6765 229,5
0,7035 242
0,7275 253,5
0,753 265
0,7815 277
0,8085 289
0,8385 302
0,867 314,5
0,894 326
0,921 338
0,945 349,5
0,9705 360,5
0,996 371,5
1,0215 382,5
1,0455 393
1,068 403,5
1,0905 413,5
1,1115 422,5
1,1325 432
1,1535 440,5
1,173 449
1,1925 457
1,2105 465
1,23 473
1,251 481
1,2735 489,5
1,2945 497,5
1,317 506
1,341 514,5
1,3605 522,5
1,383 530,5
1,4055 539
1,428 547
1,455 556
1,4805 565
1,506 573,5
1,5345 583
1,5615 592
1,59 601,5
1,62 611
1,6515 621
1,68 631
1,713 641
1,7475 651,5
1,785 662
1,824 673,5
1,8615 685,5
1,9005 697
1,9395 708,5
1,974 719
2,013 730
2,0505 741
2,088 751,5
2,121 762
2,1495 770,5
2,175 779
2,193 785,5
2,205 790,5
2,214 795
2,2215 798
2,2275 800,5
2,232 802,5
2,238 804,5
2,2485 806,5
2,262 809
2,289 814
2,319 819,5
2,3505 826
2,3835 833
2,4165 840,5
2,445 847,5
2,469 854
2,4915 860
2,5095 865,5
2,5275 869,5
2,55 874
2,5725 879
2,598 884
2,6205 889
2,6475 894
2,6715 899
2,6955 904
2,724 909
2,7525 915
2,7765 920
2,802 925
2,8245 929,5
2,8515 934
2,8845 939
2,9115 944
2,9385 949,5
2,9595 953
2,9805 956,5
3,0045 960,5
3,03 964,5
3,0555 968,5
3,0795 972,5
3,0825 976
3,0825 979
3,0825 982
3,0825 983
3,0825 984
3,0825 983
3,0825 981
3,0555 978,5
3,0225 976
2,9925 973
2,9595 970
2,934 967,5
2,9115 965,5
2,8935 963
2,8695 961
2,844 958,5
2,814 955,5
2,778 952
2,745 948
2,709 944
2,667 939
2,6205 933
2,5755 927
2,5335 920,5
2,487 914
2,4375 906,5
2,388 898,5
2,3415 890
2,304 882,5
2,2665 875
2,229 867,5
2,199 861
2,172 854,5
2,1405 848
2,112 842
2,0865 836
2,0595 829,5
2,031 823
1,998 816
1,965 808,5
1,9305 800,5
1,896 792
1,8645 783,5
1,8285 775
1,7955 766
1,764 758
1,731 749
1,701 740
1,6695 732
1,644 723
1,6215 716
1,599 709
1,578 702
1,5555 695,5
1,5345 689,5
1,5165 683
1,494 677
1,47 670,5
1,446 663
1,4235 656
1,395 648
1,362 639
1,3275 629,5
1,293 619
1,257 608
1,2225 597
1,1865 585,5
1,149 573,5
1,113 561
1,077 549
1,041 537
1,008 524,5
0,9735 512,5
0,936 499,5
0,897 485,5
0,8565 472
0,816 457
0,7785 442
0,7365 426
0,6945 410,5
0,651 393
0,606 375,5
0,5655 357,5
0,525 339,5
0,483 321
0,4425 303
0,4065 285
0,369 267,5
0,3315 249,5
0,294 231,5
0,258 214,5
0,2235 197,5
0,195 181,5
0,1635 166,5
0,1365 152
0,114 139,5
0,096 129
0,081 120
0,069 112,5
0,06 106
0,051 100
0,0435 95,5
0,036 91,5
0,033 88
0,027 84,5
0,0225 82
0,021 79,5
0,018 78
0,015 76
0,012 74,5
0,0105 73
0,009 71,5
0,0075 71
0,0075 70
0,0075 69,5
0,0075 68
0,0045 68
0,003 67
0,003 66,5
0,003 66
0,003 66
0,0015 65,5
0,0015 65
0,003 64,5
0 64,5
0 64
0,0015 64
0 64
0 63,5
0,0015 63,5
0 63,5
0 63,5
0,0015 63,5
0 63,5
0 63,5
0,0015 63,5
0 63
-0,0015 63,5
0 63
0 63,5
0 63
0,0015 63
0 63
-0,0045 63
-0,0255 59,5
-0,0495 51,5
-0,0795 39,5
-0,114 25,5
-0,1515 9,5
-0,189 -6,5
-0,225 -23,5
-0,264 -40,5
-0,303 -57,5
-0,3405 -75
-0,381 -92,5
-0,4215 -110,5
-0,4605 -128,5
-0,501 -146
-0,5415 -164
-0,5835 -182
-0,624 -200
-0,6645 -218
-0,7065 -236
-0,75 -255
-0,7935 -272,5
-0,8385 -291
-0,882 -309,5
-0,9285 -328
-0,972 -347,5
-1,0185 -366
-1,065 -385
-1,11 -403,5
-1,155 -422,5
-1,2045 -441
-1,2465 -459
-1,284 -476
-1,32 -491,5
-1,353 -506
-1,383 -519
-1,416 -532
-1,44 -544
-1,4655 -554,5
-1,4895 -564,5
-1,5105 -574
-1,5315 -583
-1,5525 -591
-1,575 -599
-1,5975 -607,5
-1,6215 -616
-1,65 -624,5
-1,677 -633
-1,7025 -642,5
-1,7265 -650,5
-1,752 -658,5
-1,7745 -666,5
-1,7985 -674,5
-1,824 -682
-1,8555 -690,5
-1,8855 -699,5
-1,9185 -708,5
-1,953 -718
-1,9905 -728
-2,0295 -738,5
-2,07 -749,5
-2,1075 -760
-2,1435 -770,5
-2,175 -780
-2,2095 -789
-2,2425 -798
-2,28 -807,5
-2,319 -817
-2,3565 -826,5
-2,394 -835,5
-2,433 -845
-2,472 -854,5
-2,5095 -863,5
-2,5425 -871
-2,574 -878,5
-2,6145 -887
-2,6625 -896
-2,7075 -905
-2,748 -914,5
-2,787 -922
-2,8185 -928
-2,8485 -935
-2,8725 -939,5
-2,895 -944
-2,916 -948
-2,9385 -952
-2,9595 -955,5
-2,9835 -960,5
-3,006 -963
-3,0225 -969
-3,036 -970
-3,0525 -971,5
-3,06 -976
-3,06 -976,5
-3,06 -978
-3,06 -979,5
-3,06 -982
-3,06 -982,5
-3,06 -983
-3,06 -982,5
-3,06 -983
-3,06 -982,5
-3,06 -983
-3,06 -983,5
-3,06 -981,5
-3,06 -979,5
-3,0465 -980,5
-3,0225 -976,5
-3,0015 -974
-2,9775 -972,5
-2,9535 -970,5
-2,9325 -969
-2,9115 -968,5
-2,8875 -965
-2,8695 -964
-2,8485 -960,5
-2,8305 -960
-2,811 -958
-2,7915 -955
-2,7705 -951,5
-2,7465 -951
-2,7225 -948
-2,6985 -943
-2,6745 -940
-2,652 -939
-2,6295 -935
-2,6085 -932,5
-2,58 -929
-2,553 -925
-2,526 -920,5
-2,5005 -917
-2,475 -912,5
-2,445 -907,5
-2,4135 -903
-2,379 -897
-2,343 -891,5
-2,31 -885,5
-2,28 -879
-2,253 -873,5
-2,226 -868
-2,1975 -862
-2,169 -855,5
-2,136 -849,5
-2,0955 -842
-2,0535 -833
-2,013 -824,5
-1,9785 -815,5
-1,947 -807,5
-1,9155 -799,5
-1,8855 -792
-1,857 -784,5
-1,8285 -776
-1,8 -769
-1,773 -762
-1,7475 -753,5
-1,7175 -746,5
-1,6905 -738,5
-1,665 -731
-1,6365 -723,5
-1,6125 -716
-1,5855 -708,5
-1,56 -701
-1,5345 -693
-1,509 -685,5
-1,4835 -678
-1,461 -671
-1,437 -663
-1,4085 -655,5
-1,3785 -647
-1,3485 -637,5
-1,317 -628
-1,2825 -617,5
-1,2435 -605,5
-1,2015 -594
-1,161 -581
-1,122 -567,5
-1,0815 -554,5
-1,0425 -540,5
-1,005 -527
-0,966 -514
-0,9285 -500
-0,888 -486
-0,849 -471
-0,81 -457
-0,7695 -442
-0,7275 -425,5
-0,681 -408
-0,636 -389,5
-0,591 -370,5
-0,549 -353
-0,5055 -334
-0,462 -314
-0,42 -295
-0,3795 -276,5
-0,3375 -257,5
-0,2985 -237,5
-0,2595 -218,5
-0,2235 -200
-0,1845 -181,5
-0,153 -164,5
-0,129 -150,5
-0,1095 -138,5
-0,0915 -129
-0,0765 -120
-0,0675 -113
-0,057 -106,5
-0,0495 -101
-0,042 -96,5
-0,036 -92,5
-0,03 -88,5
-0,0255 -86
-0,024 -83,5
-0,0195 -81
-0,0165 -78,5
-0,0135 -77
-0,0135 -76
-0,012 -74,5
-0,009 -73,5
-0,0075 -72,5
-0,0075 -71,5
-0,006 -70,5
-0,006 -70
-0,0045 -69
-0,0045 -69
-0,003 -68
-0,003 -68
-0,003 -67,5
-0,0015 -67
-0,0015 -67
-0,0015 -66,5
-0,0015 -66,5
-0,0015 -66,5
-0,0015 -66
0 -66
0,0015 -66
0 -65,5
0,0015 -65,5
0 -65,5
0 -65,5
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0,0015 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0,0015 -65
-0,0015 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -64,5
0 -65
0 -64,5
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0,0015 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
-0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
-0,0015 -64,5
-0,0015 -65
0,0015 -65
0 -65
0 -64,5
0 -64,5
0 -64,5
0 -65
0,0015 -65
0,0015 -64,5
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
-0,0015 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0,0015 -65
0,0015 -65
0 -65
-0,0015 -65
0,0015 -65
-0,0015 -65
-0,0015 -65
0,0015 -65
0 -65
-0,0015 -65
0 -65
-0,0015 -65
0 -64,5
0 -65
0,0015 -65
-0,0015 -65
0 -65
0 -65
-0,0015 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -65
-0,0015 -64,5
0 -65
0 -65
0 -64,5
-0,0015 -65
0 -65
-0,0015 -64,5
0 -65
0 -65
0 -64,5
0 -65
0 -64,5
0 -64,5
0 -65
0 -65
0 -64,5
0 -65
-0,0015 -65
0 -64,5
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0,0015 -65
-0,0015 -65
0 -65
0 -65
-0,0015 -65
0 -65
0,0015 -64,5
0 -65
0 -65
-0,0015 -65
0 -64,5
0,0015 -65
0 -64,5
0,0015 -64,5
0 -65
-0,0015 -65
0,0015 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0,0015 -65
0 -64,5
0 -64,5
0,0015 -64,5
-0,0015 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
-0,0015 -65
0 -65
0 -64,5
0 -65
0,0015 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -64,5
0 -64,5
0,0015 -65
-0,0015 -64,5
0 -64,5
-0,0015 -65
0 -65
0 -65
0,0015 -65
0 -64,5
0 -64,5
-0,0015 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -64,5
0,0015 -65
0 -65
0 -65
0 -65
0 -65
-0,0015 -65
0 -64,5
-0,0015 -65
0 -65
0,0015 -64,5
0 -65
0,0015 -65
0 -65
0,0015 -64,5
0 -64,5
0 -65
0 -65
0,0015 -65
0 -65
0 -64,5
0,0015 -65
0 -65
-0,0015 -65
0 -64,5
-0,0015 -65
0,0015 -65
0,0015 -65
0 -65
0 -64,5
0,0015 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0,0015 -64,5
0,0015 -64,5
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -64,5
0,0015 -65
0,0015 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -64,5
0,0015 -65
0 -64,5
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -64,5
0 -65
0 -65
0,0015 -64,5
0 -65
0 -65
-0,0015 -65
0 -65
0,0015 -65
0 -64,5
0 -64,5
0 -65
0,0015 -65
0 -65
0,0015 -65
0 -65
0 -64,5
0 -65
-0,0015 -64,5
0,0015 -65
0 -65
0,0015 -64,5
0 -65
-0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0 -64,5
0 -64,5
0 -65
0,0015 -65
0,0015 -65
0,0015 -65
0,0015 -65
0 -65
-0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0,0015 -65
0 -65
0 -64,5
0 -65
0 -64,5
0,0015 -65
0 -65
-0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -64,5
-0,0015 -65
0 -65
0 -64,5
0 -65
0 -65
-0,0015 -65
0 -64,5
0 -65
0 -65
0 -65
0,0015 -65
0 -64,5
0,0015 -65
0 -65
-0,0015 -64,5
0 -65
0 -64,5
0 -64,5
0 -65
0 -64,5
-0,0015 -65
0 -65
0 -64,5
0,0015 -64,5
0,0015 -65
0,0015 -65
0,0015 -64,5
0 -65
0 -65
0 -64,5
0,0015 -64,5
0 -64,5
0 -65
-0,0015 -65
0 -65
0 -65
0 -65
0 -65
-0,0015 -65
0,0015 -64,5
-0,0015 -65
0 -65
0,0015 -65
0,0015 -64,5
0,0015 -64,5
0 -64,5
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -64,5
0 -65
0 -64,5
0 -65
0,0015 -65
0 -65
0 -64,5
0,0015 -64,5
0 -64,5
0 -65
0,0015 -65
0 -64,5
0,0015 -65
0,0015 -65
0 -65
0 -65
0 -65
-0,0015 -64,5
0 -65
0 -65
0 -64,5
0 -64,5
0 -65
0,0015 -64,5
0 -65
0 -64,5
0,0015 -64,5
0 -65
0 -64,5
0 -65
0 -64,5
0 -65
0 -65
0 -64,5
0 -65
-0,0015 -65
0,0015 -64,5
0 -65
0 -64,5
0 -64,5
0 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -64,5
0,0015 -64,5
0 -65
0 -64,5
-0,0015 -65
0 -64,5
0 -65
-0,0015 -65
0 -65
-0,0015 -64,5
-0,0015 -65
0,0015 -65
0 -65
0 -64,5
0,0015 -65
0 -65
0 -64,5
0 -65
0,0015 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0,0015 -64,5
0 -65
0 -65
0,0015 -64,5
0,0015 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -64,5
0 -65
0 -64,5
-0,0015 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
-0,0015 -65
-0,0015 -65
0 -65
0 -65
0,0015 -65
0 -65
0 -65
0 -64,5
0,0015 -65
0,0015 -65
0 -65
0 -65
0 -64,5
-0,0015 -64,5
-0,0015 -64,5
0,0015 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0 -64,5
0,0015 -64,5
0 -65
-0,0015 -65
0 -65
0,0015 -65
-0,0015 -64,5
0 -65
-0,0015 -65
0 -64,5
0 -64,5
0 -64,5
0 -64,5
0,0015 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0 -65
0 -64,5
-0,0015 -64,5
0 -65
0 -64,5
-0,0015 -64,5
0 -65
0 -64,5
0 -65
0 -64,5
0 -64,5
0 -65
-0,0015 -64,5
0 -64,5
0 -65
0 -64,5
0 -65
0 -64,5
0 -65
0 -65
0 -64,5
0 -65
0 -65
0,0015 -65
0 -65
0 -65
-0,0015 -65
0 -65
0 -65
-0,0015 -65
0 -65
0 -65
0,0015 -65
0 -65
-0,0015 -64,5
0 -64,5
-0,0015 -65
0 -64,5
0 -64,5
0 -64,5
0 -64,5
0 -65
0 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0,0015 -64,5
0,0015 -64,5
0 -65
0 -65
0 -64,5
0 -65
-0,0015 -65
0 -65
0 -65
0 -65
0 -64,5
0,0015 -65
0 -65
-0,0015 -65
-0,0015 -65
0 -64,5
0 -65
0,0015 -65
0 -64,5
0 -65
0 -65
0 -65
0 -65
0,0015 -64,5
0,0015 -64,5
0 -64,5
0 -65
0 -64,5
0 -65
0 -65
0,0015 -64,5
0 -65
0,0015 -65
NAN -65
