"TIME","CH1","CH2"
-1.7900e-06,0.16125,0.361563
-1.7896e-06,0.16,0.48
-1.7892e-06,0.12,0.4
-1.7888e-06,0.120313,0.479688
-1.7884e-06,0.160625,0.4425
-1.7880e-06,0.158125,0.357188
-1.7876e-06,0.079375,0.515
-1.7872e-06,0.120313,0.484375
-1.7868e-06,0.0796875,0.36
-1.7864e-06,0.120313,0.441875
-1.7860e-06,0.16,0.439063
-1.7856e-06,0.123125,0.44
-1.7852e-06,0.0378125,0.398438
-1.7848e-06,0.156875,0.4
-1.7844e-06,0.0846875,0.519688
-1.7840e-06,0.111875,0.44125
-1.7836e-06,0.2,0.478125
-1.7832e-06,0.0965625,0.444063
-1.7828e-06,-0.0009375,0.400625
-1.7824e-06,0.119687,0.4
-1.7820e-06,0.08375,0.399688
-1.7816e-06,0.0378125,0.439688
-1.7812e-06,0.119687,0.44
-1.7808e-06,0.0428125,0.48
-1.7804e-06,0.07875,0.440313
-1.7800e-06,0.160938,0.477813
-1.7796e-06,0.0828125,0.482813
-1.7792e-06,0.283125,0.439375
-1.7788e-06,0.1525,0.51625
-1.7784e-06,0.080625,0.52
-1.7780e-06,0.16,0.320313
-1.7776e-06,0.08,0.5675
-1.7772e-06,0.119687,0.514688
-1.7768e-06,0.0409375,0.35875
-1.7764e-06,0,0.399688
-1.7760e-06,0.120625,0.359063
-1.7756e-06,0.0784375,0.480313
-1.7752e-06,0.12875,0.399688
-1.7748e-06,0.194063,0.519688
-1.7744e-06,0.0321875,0.359063
-1.7740e-06,0.0440625,0.440938
-1.7736e-06,0.080625,0.312813
-1.7732e-06,0.120313,0.369375
-1.7728e-06,0.16,0.560313
-1.7724e-06,0.199688,0.4375
-1.7720e-06,0.200312,0.436563
-1.7716e-06,0.160625,0.239063
-1.7712e-06,0.120625,0.518125
-1.7708e-06,0.080625,0.402813
-1.7704e-06,0.114688,0.318125
-1.7700e-06,0.135312,0.397813
-1.7696e-06,-0.0409375,0.4
-1.7692e-06,0.08,0.442813
-1.7688e-06,-0.04,0.48125
-1.7684e-06,0.121562,0.478125
-1.7680e-06,0.159688,0.440938
-1.7676e-06,0.08,0.520625
-1.7672e-06,0.12,0.400313
-1.7668e-06,0.0378125,0.515938
-1.7664e-06,-0.0003125,0.483125
-1.7660e-06,0.041875,0.400313
-1.7656e-06,0.120625,0.400313
-1.7652e-06,0,0.44125
-1.7648e-06,0.119687,0.48125
-1.7644e-06,0.04,0.478125
-1.7640e-06,0.12,0.359375
-1.7636e-06,0.079375,0.438125
-1.7632e-06,0.075625,0.520313
-1.7628e-06,0.0025,0.48
-1.7624e-06,0.132188,0.441875
-1.7620e-06,0.112813,0.240625
-1.7616e-06,0.130313,0.530313
-1.7612e-06,0.23625,0.50625
-1.7608e-06,0.078125,0.321563
-1.7604e-06,0.12,0.534375
-1.7600e-06,0.079375,0.551875
-1.7596e-06,0.0784375,0.359688
-1.7592e-06,0.159375,0.47875
-1.7588e-06,0.0375,0.406563
-1.7584e-06,0.0865625,0.356563
-1.7580e-06,0.114063,0.52
-1.7576e-06,-0.000625,0.31625
-1.7572e-06,0.12375,0.405938
-1.7568e-06,0.08,0.439063
-1.7564e-06,-0.0459375,0.442813
-1.7560e-06,0.149688,0.524688
-1.7556e-06,0.197813,0.51625
-1.7552e-06,0.2025,0.480938
-1.7548e-06,0.0009375,0.519688
-1.7544e-06,0.123438,0.44
-1.7540e-06,0.238125,0.441875
-1.7536e-06,-0.0040625,0.517188
-1.7532e-06,-0.04,0.36
-1.7528e-06,0.0353125,0.481875
-1.7524e-06,0.199688,0.399375
-1.7520e-06,0.11875,0.480938
-1.7516e-06,0.238437,0.397188
-1.7512e-06,0.159063,0.399688
-1.7508e-06,0.158438,0.4
-1.7504e-06,0.0784375,0.52
-1.7500e-06,0.172813,0.441563
-1.7496e-06,0.185938,0.440313
-1.7492e-06,-0.0015625,0.436875
-1.7488e-06,0.125312,0.40375
-1.7484e-06,0.07875,0.527813
-1.7480e-06,0.12,0.515938
-1.7476e-06,0.08,0.477188
-1.7472e-06,0.0796875,0.438125
-1.7468e-06,0.0796875,0.397813
-1.7464e-06,0.0378125,0.36125
-1.7460e-06,0.0003125,0.44125
-1.7456e-06,0.0409375,0.4825
-1.7452e-06,0.0803125,0.560313
-1.7448e-06,0.160312,0.474375
-1.7444e-06,0.0815625,0.400313
-1.7440e-06,0.119063,0.440625
-1.7436e-06,0.080625,0.398438
-1.7432e-06,0.11875,0.438438
-1.7428e-06,0.081875,0.51875
-1.7424e-06,0.078125,0.45125
-1.7420e-06,0.160625,0.322188
-1.7416e-06,0.199688,0.392813
-1.7412e-06,0.118125,0.48125
-1.7408e-06,0.12,0.400625
-1.7404e-06,0.08,0.441875
-1.7400e-06,0.080625,0.480313
-1.7396e-06,0.0384375,0.47875
-1.7392e-06,0.120625,0.439375
-1.7388e-06,0.039375,0.399375
-1.7384e-06,0.119687,0.359063
-1.7380e-06,-0.001875,0.473125
-1.7376e-06,0.0878125,0.56125
-1.7372e-06,0.165625,0.480313
-1.7368e-06,0.192813,0.52
-1.7364e-06,0.07875,0.4375
-1.7360e-06,0.16125,0.440625
-1.7356e-06,0.079375,0.441563
-1.7352e-06,0.04,0.435
-1.7348e-06,0.080625,0.319063
-1.7344e-06,0.08,0.442813
-1.7340e-06,0.0359375,0.52
-1.7336e-06,-0.036875,0.481875
-1.7332e-06,0.084375,0.399688
-1.7328e-06,0.0828125,0.440313
-1.7324e-06,0.159688,0.395938
-1.7320e-06,0.0796875,0.363438
-1.7316e-06,0.19625,0.48125
-1.7312e-06,0.166875,0.440625
-1.7308e-06,0.116875,0.559688
-1.7304e-06,0.15875,0.486875
-1.7300e-06,0.122188,0.35625
-1.7296e-06,0.117813,0.510313
-1.7292e-06,0.199688,0.526875
-1.7288e-06,0.08,0.40375
-1.7284e-06,0.12,0.435938
-1.7280e-06,0.120625,0.521875
-1.7276e-06,0.081875,0.360313
-1.7272e-06,0.0746875,0.479688
-1.7268e-06,0.198125,0.439688
-1.7264e-06,0.124375,0.519063
-1.7260e-06,0.11875,0.442813
-1.7256e-06,0.12,0.407188
-1.7252e-06,0.160938,0.281563
-1.7248e-06,0.200625,0.390313
-1.7244e-06,0.15375,0.439688
-1.7240e-06,0.041875,0.442188
-1.7236e-06,0.200312,0.399063
-1.7232e-06,0.08,0.48
-1.7228e-06,0.195625,0.400625
-1.7224e-06,0.201875,0.43875
-1.7220e-06,0.120938,0.516563
-1.7216e-06,0.0409375,0.57125
-1.7212e-06,0.160312,0.322813
-1.7208e-06,0.076875,0.474063
-1.7204e-06,0.0825,0.442813
-1.7200e-06,0.117813,0.475938
-1.7196e-06,0,0.51875
-1.7192e-06,0.0778125,0.399688
-1.7188e-06,0.0428125,0.48
-1.7184e-06,0.074375,0.439688
-1.7180e-06,0.15375,0.399688
-1.7176e-06,0.236875,0.436875
-1.7172e-06,0.241563,0.5125
-1.7168e-06,0.121875,0.565625
-1.7164e-06,0.0821875,0.404375
-1.7160e-06,-0.0384375,0.4
-1.7156e-06,0.0365625,0.48
-1.7152e-06,0.0790625,0.439063
-1.7148e-06,0.0809375,0.44
-1.7144e-06,0.0409375,0.360313
-1.7140e-06,0.075,0.3975
-1.7136e-06,0.1575,0.4775
-1.7132e-06,0.160625,0.482188
-1.7128e-06,0.119687,0.409375
-1.7124e-06,0.119687,0.31625
-1.7120e-06,0.120625,0.438438
-1.7116e-06,0.160625,0.36125
-1.7112e-06,0.118437,0.400313
-1.7108e-06,0.080625,0.4
-1.7104e-06,0.2,0.44
-1.7100e-06,0.120625,0.480313
-1.7096e-06,0.04,0.519375
-1.7092e-06,0.12125,0.603125
-1.7088e-06,0.160625,0.32375
-1.7084e-06,0.155312,0.472813
-1.7080e-06,0.0375,0.482188
-1.7076e-06,0.08125,0.482188
-1.7072e-06,0.12,0.560938
-1.7068e-06,0.0803125,0.5175
-1.7064e-06,0.07625,0.47875
-1.7060e-06,0.237188,0.439063
-1.7056e-06,0.166875,0.44
