# Cäsium	Cobalt	Europium
596	221	181
651	214	156
636	218	157
612	232	142
660	246	200
641	238	189
647	253	173
606	275	189
651	236	184
626	269	172
598	261	164
626	221	185
629	238	179
603	226	157
618	221	172
652	222	142
655	225	184
596	230	170
646	256	185
639	249	207
599	243	167
634	238	190
606	245	200
623	247	217
628	233	275
624	243	287
644	231	309
640	253	398
640	248	508
681	246	622
656	262	667
634	216	883
661	226	995
616	247	1099
641	214	1177
664	242	1167
607	252	1094
625	247	1021
561	206	813
637	257	642
650	241	472
635	228	365
613	227	276
635	252	226
663	237	251
643	225	222
678	251	205
644	226	184
655	228	168
584	249	204
638	256	190
621	254	188
680	269	177
689	237	170
672	233	155
623	227	174
678	236	183
661	255	159
657	243	156
702	232	184
648	252	166
662	242	145
703	241	157
646	233	157
616	234	185
665	245	178
702	242	162
637	228	161
623	222	180
675	266	149
602	225	167
642	239	156
662	240	159
662	253	170
657	241	153
660	254	161
644	246	163
650	225	161
697	258	158
674	264	163
645	258	180
660	246	138
694	215	158
698	247	149
669	261	161
686	220	145
700	239	182
651	245	155
703	241	174
696	229	169
668	239	175
655	216	159
671	232	174
668	215	157
641	238	162
721	218	156
702	244	150
681	240	148
661	238	145
688	220	159
696	219	169
714	206	157
624	256	165
671	229	148
643	242	143
702	241	144
664	249	173
709	234	164
702	246	181
681	214	162
663	245	151
710	219	161
696	231	154
664	223	157
638	232	173
686	255	154
702	235	169
685	230	156
727	221	162
699	239	173
712	271	155
667	250	143
667	266	150
699	244	187
641	248	138
686	217	166
668	212	163
676	221	173
725	262	205
681	252	177
691	224	167
687	217	182
664	235	163
701	204	162
712	223	159
665	244	149
675	227	162
678	208	168
711	252	159
717	244	153
709	226	150
670	230	157
705	271	160
681	249	178
670	233	175
691	244	159
649	234	153
675	246	180
643	222	174
714	230	163
731	220	164
688	220	159
687	241	157
689	243	163
664	210	157
699	233	155
713	251	176
627	240	163
733	206	148
686	236	187
659	234	187
687	235	134
741	225	125
741	213	132
692	235	176
694	217	176
698	217	172
718	241	167
657	249	170
720	222	150
679	236	160
677	244	154
675	224	149
675	237	163
675	237	156
698	228	173
720	264	160
656	222	136
700	220	158
641	255	158
690	214	183
664	252	165
680	231	162
658	233	162
679	250	184
650	258	186
666	231	148
646	232	161
663	237	151
685	247	161
641	215	183
709	214	155
652	239	150
656	239	156
679	221	166
654	247	149
619	236	155
608	236	155
651	263	158
637	239	173
625	246	141
597	248	153
683	243	150
612	224	149
591	233	155
636	242	169
568	222	142
555	242	156
622	221	161
582	231	176
565	218	151
580	230	173
557	252	164
567	209	154
606	231	165
525	248	177
538	222	162
512	239	146
540	236	157
498	210	158
517	247	160
459	245	160
499	240	169
486	234	170
468	201	141
519	261	173
486	246	158
488	246	170
467	211	155
455	238	165
453	214	174
467	239	167
431	244	178
454	234	140
492	233	186
422	237	153
450	223	169
469	229	177
428	240	189
445	202	149
402	247	161
424	276	168
425	220	166
423	250	153
420	249	158
398	225	169
418	260	168
435	230	160
421	231	171
403	274	155
399	222	158
422	231	142
452	229	150
405	232	152
399	213	161
422	207	183
428	228	181
412	230	167
410	227	174
419	237	149
387	247	176
416	245	163
385	218	186
386	246	161
416	231	193
399	230	208
413	229	186
396	238	212
380	216	245
382	231	267
414	234	237
392	222	293
396	246	293
336	218	299
392	221	254
379	233	266
359	229	219
392	218	206
366	231	205
343	243	162
359	255	157
348	249	186
377	248	141
387	219	154
417	234	156
355	219	153
355	201	166
357	223	163
371	229	147
342	240	168
354	238	156
337	222	153
330	211	153
366	206	155
346	225	154
352	245	161
339	206	160
337	213	173
365	226	163
338	244	198
364	211	178
309	220	172
366	210	155
335	265	158
356	215	138
329	223	176
346	230	155
337	227	166
327	229	154
357	223	156
318	227	163
362	234	186
317	215	158
325	244	155
329	220	161
323	244	149
334	220	208
307	250	161
336	240	156
328	262	137
320	235	148
328	256	161
368	228	179
334	197	160
345	232	145
349	249	165
319	232	166
308	245	172
314	205	175
312	239	126
325	248	150
319	223	176
275	245	145
346	211	160
348	232	147
330	237	159
326	219	151
296	224	159
329	220	161
343	225	179
307	254	155
307	253	170
309	248	171
306	221	148
316	224	181
322	219	173
313	245	178
311	224	194
305	249	219
287	222	183
289	241	213
280	231	194
313	253	182
293	214	189
293	216	198
318	249	174
338	229	184
293	244	163
286	240	176
334	245	160
283	221	165
319	236	172
298	232	197
314	228	182
319	223	157
333	233	170
303	225	148
267	233	164
268	226	168
281	229	160
282	235	150
310	225	141
309	242	168
290	224	150
340	238	151
285	226	159
267	222	153
297	239	171
302	220	185
309	244	160
316	271	188
301	260	198
295	253	163
332	260	190
292	250	185
279	228	168
287	262	179
282	267	180
275	257	180
278	238	193
260	267	190
301	253	194
301	243	168
309	251	183
290	268	193
286	264	183
321	256	179
299	259	168
286	256	201
285	244	177
259	223	162
301	248	160
262	226	164
254	237	172
259	231	175
277	203	156
252	227	163
237	214	192
278	225	155
291	236	186
276	227	189
279	233	186
285	224	160
252	242	167
297	257	168
284	253	176
268	200	168
256	217	158
257	204	166
280	218	160
255	228	165
258	244	174
268	230	165
250	229	150
237	222	192
271	227	146
246	215	147
269	251	162
258	213	164
250	216	156
250	224	183
256	234	171
260	200	162
264	238	163
237	227	149
239	240	163
253	258	175
267	233	153
241	233	169
252	228	183
254	204	173
237	230	172
220	243	172
241	202	175
257	209	171
215	237	157
239	232	145
248	233	166
241	235	159
239	248	155
214	218	154
266	220	146
239	232	159
229	226	150
263	245	155
231	216	151
239	227	164
202	209	168
215	237	144
241	233	170
233	232	157
220	221	158
221	236	138
223	235	158
211	213	139
245	206	182
219	228	170
207	231	170
230	224	160
230	227	147
237	239	137
224	221	140
237	204	190
225	218	143
209	216	154
195	216	163
227	229	161
217	227	164
236	227	170
214	253	158
200	237	151
220	212	156
228	228	161
226	238	154
185	223	158
218	226	147
212	245	173
230	238	138
231	220	147
191	228	153
203	220	152
229	233	169
213	222	157
186	216	170
233	229	153
216	203	158
205	225	162
236	228	165
193	242	142
187	224	137
190	234	188
207	225	181
225	213	151
218	238	164
210	229	179
190	210	181
173	202	166
203	225	157
209	224	160
204	235	184
190	241	160
214	242	166
239	241	170
216	235	185
204	241	177
217	214	182
196	208	188
215	248	185
190	225	174
197	246	166
178	246	162
197	211	168
199	239	171
203	251	146
198	224	166
200	255	154
194	229	175
194	231	134
207	222	134
201	243	125
174	248	158
193	244	167
214	221	185
200	239	146
170	225	151
183	246	171
178	205	168
201	229	181
207	217	167
188	248	161
191	207	193
185	202	162
172	243	156
176	274	142
175	229	175
175	259	138
171	238	176
207	232	159
183	232	155
178	208	156
192	211	151
195	235	151
189	233	148
167	241	143
162	241	169
202	235	163
161	230	160
186	210	152
178	214	165
183	220	169
179	208	170
190	239	157
163	229	159
181	211	155
162	239	165
164	237	165
171	232	161
170	220	169
171	230	186
175	232	156
151	211	171
172	218	184
173	228	158
196	220	158
161	199	170
163	241	147
141	218	156
163	208	156
152	265	181
155	234	157
161	230	155
158	246	174
168	251	177
163	230	174
159	210	196
167	222	150
158	211	158
132	197	175
141	235	165
174	245	166
140	217	142
169	232	154
175	236	178
150	217	163
176	235	156
141	240	174
152	220	161
145	212	157
131	211	138
152	230	162
135	231	169
154	195	146
167	231	152
152	199	174
157	260	159
140	242	153
142	231	166
170	216	172
162	230	165
153	208	147
169	214	170
138	221	163
148	211	171
137	225	164
140	180	157
148	211	159
146	234	185
160	239	161
167	213	148
150	240	169
149	221	163
149	236	140
146	225	168
128	230	175
117	223	179
154	230	187
139	226	151
149	238	189
150	231	163
150	232	162
164	251	175
139	231	157
143	231	170
161	220	189
139	204	182
148	198	164
162	251	134
136	231	171
134	234	151
141	226	170
136	214	191
149	252	168
143	243	187
130	195	152
159	224	191
122	222	165
114	244	163
139	219	161
139	220	182
151	229	160
134	239	188
122	206	196
146	212	172
160	273	160
122	223	139
135	212	159
134	239	152
128	215	162
121	210	167
138	248	163
130	238	184
160	226	171
136	217	178
146	195	204
140	237	199
128	225	209
151	230	218
141	249	231
134	235	246
130	216	249
141	197	265
137	230	275
147	254	313
121	226	294
135	239	308
129	254	262
149	226	221
139	258	238
120	229	210
128	249	189
131	225	203
121	246	198
121	244	205
119	216	193
128	254	197
124	227	200
135	220	200
122	208	197
119	222	190
128	246	197
146	212	177
145	228	185
129	223	169
136	186	159
123	225	164
117	226	168
91	211	154
112	243	138
126	218	169
117	230	173
129	223	168
140	246	187
140	253	160
126	217	185
118	253	165
122	207	148
116	208	169
123	225	175
138	234	183
130	221	157
125	225	174
117	222	158
115	209	153
123	239	166
120	228	169
121	214	168
134	232	160
133	218	157
131	232	175
140	207	181
118	218	172
114	246	179
121	227	167
133	233	185
124	238	150
135	242	170
106	228	184
118	192	164
119	234	192
121	217	155
117	244	156
112	230	173
126	223	183
115	218	178
128	245	166
138	260	162
117	214	191
126	222	166
126	255	167
109	181	174
117	247	187
106	221	150
132	231	183
117	230	137
102	246	161
97	208	167
119	214	182
127	220	173
117	224	177
111	220	162
127	229	178
99	235	187
122	222	159
129	220	157
127	257	181
127	238	169
119	212	150
120	241	176
110	251	172
104	247	178
97	216	177
138	243	160
105	228	185
103	226	153
99	223	177
110	260	168
105	219	172
102	240	190
126	219	174
130	229	170
116	243	161
141	204	195
118	242	154
118	254	162
115	208	159
140	200	170
134	259	192
116	217	152
117	211	197
132	223	196
111	226	197
129	240	172
127	202	187
121	244	206
116	218	219
120	229	202
124	210	216
106	244	240
117	229	280
118	234	245
98	239	253
119	226	261
126	219	278
123	232	238
99	217	222
101	249	190
114	214	205
106	225	181
100	213	152
109	231	164
95	234	155
115	257	167
114	210	165
114	232	155
115	210	156
111	219	157
114	243	147
123	252	115
127	224	165
94	234	154
104	216	130
105	218	132
123	233	146
93	239	171
103	222	156
103	226	112
113	229	151
104	218	145
118	227	166
97	238	146
124	237	156
124	212	148
110	224	148
108	225	144
126	219	162
101	227	173
123	203	147
120	242	157
110	216	137
124	232	138
122	206	156
118	222	153
100	232	149
103	238	151
121	222	153
119	254	142
103	207	150
138	219	166
96	231	140
121	234	142
105	232	157
101	217	127
106	255	150
95	221	146
121	249	152
102	240	156
107	211	146
99	235	136
103	202	162
99	219	161
103	217	157
116	223	159
110	226	151
105	208	143
121	226	131
86	202	153
107	217	154
87	230	146
116	203	144
98	231	148
113	257	148
110	255	155
118	208	157
85	187	150
105	233	142
112	208	128
109	207	131
107	228	158
100	222	133
123	220	158
96	218	145
123	208	152
95	226	138
94	216	154
126	199	140
110	232	155
120	208	134
101	236	143
96	269	143
112	212	145
112	187	149
109	239	136
86	229	129
107	196	131
78	220	123
111	217	163
123	227	144
94	219	136
91	203	149
113	230	133
94	222	145
91	218	147
90	214	157
95	234	154
87	238	144
90	246	131
90	223	143
91	226	167
107	226	142
109	210	151
104	270	139
119	218	152
108	241	155
107	238	155
113	234	152
99	193	159
99	205	139
117	254	150
93	205	130
107	226	146
110	227	164
133	209	160
113	232	139
144	224	130
119	218	142
123	248	125
121	245	137
113	228	159
98	234	168
120	251	139
90	236	153
112	223	147
96	234	157
101	231	125
108	234	138
130	216	149
118	219	157
91	226	137
97	229	152
80	223	133
84	249	148
89	227	147
75	217	117
116	250	131
102	238	135
109	236	137
97	215	139
111	220	160
70	226	134
96	245	125
110	231	152
95	231	138
97	223	152
89	217	137
88	242	154
82	211	139
102	219	157
104	242	154
93	236	134
85	211	156
113	219	171
90	240	147
92	210	151
105	232	126
104	223	142
109	215	129
105	223	154
80	211	153
82	229	134
84	235	131
92	224	120
89	200	145
89	235	124
98	232	137
98	236	145
86	227	140
101	213	142
108	230	157
106	226	121
100	208	136
112	233	143
100	202	133
93	211	150
95	220	157
90	240	115
92	192	137
96	220	137
111	210	133
111	219	137
108	211	134
115	223	155
90	220	126
104	221	136
84	250	146
94	210	144
84	224	124
104	230	134
98	258	144
99	241	142
95	210	137
107	231	126
90	240	147
92	221	137
87	248	136
97	231	142
91	217	133
95	222	132
99	226	131
92	220	147
94	246	133
99	232	149
81	200	136
96	224	150
87	237	131
101	209	130
85	247	129
101	228	132
99	273	139
108	235	129
90	235	141
122	215	147
105	213	124
80	258	136
99	221	150
116	213	147
103	217	151
101	224	134
92	229	138
86	243	140
96	215	143
102	230	140
88	244	131
92	217	135
98	257	153
104	221	153
91	228	148
102	204	129
105	223	136
115	231	143
78	245	141
104	194	130
99	208	123
78	230	109
109	237	126
95	231	121
103	213	129
89	212	130
95	222	108
67	212	135
95	239	140
88	216	149
108	235	132
122	239	157
85	239	124
86	221	145
106	249	127
100	240	156
98	235	162
101	198	134
100	212	134
92	240	183
93	191	143
96	236	108
89	205	136
93	220	121
101	240	123
92	237	144
120	205	145
96	241	135
103	230	139
117	213	154
91	236	119
100	250	130
99	226	129
99	227	142
109	241	123
108	208	140
107	234	134
113	257	137
95	226	142
98	204	124
88	248	127
99	223	128
92	233	142
105	206	152
105	241	136
91	219	126
104	219	138
113	232	138
103	226	156
95	241	140
92	234	143
95	231	141
87	236	143
80	263	145
100	223	152
107	223	142
116	244	145
115	207	113
92	236	134
99	227	124
82	222	138
100	226	150
110	224	140
114	240	156
104	265	135
87	235	133
108	215	117
100	232	162
106	219	137
86	239	109
103	235	122
93	250	118
104	208	139
117	242	146
105	233	122
103	233	140
106	237	135
114	206	132
122	222	145
115	247	136
91	216	149
123	241	134
103	228	133
104	221	137
110	238	113
124	217	138
109	223	117
115	235	144
122	222	157
113	233	121
122	225	140
118	231	126
116	228	141
81	254	140
117	214	134
123	226	134
105	238	131
106	231	123
115	237	128
104	199	138
121	236	130
101	208	128
95	215	127
121	231	147
116	225	131
129	238	145
133	227	143
116	230	148
110	250	136
125	230	124
112	254	137
117	221	159
128	253	132
122	222	142
121	215	148
139	241	134
125	223	135
121	222	135
123	244	136
126	220	138
134	219	150
135	236	143
158	237	143
137	217	150
141	236	146
136	248	129
141	241	155
124	218	143
148	241	170
162	228	164
171	213	163
150	220	167
143	232	180
140	207	192
153	250	175
143	224	170
165	258	166
181	239	174
172	228	165
178	227	132
175	215	136
229	231	139
251	245	128
290	221	154
419	243	130
559	217	151
699	229	130
1086	230	124
1541	237	152
2237	242	143
3115	234	141
4566	228	165
6317	207	131
8853	227	120
11647	223	135
14821	237	137
18807	235	152
22590	216	124
26389	228	159
29003	230	160
30372	221	129
29579	232	129
27987	262	161
24142	244	143
19709	223	127
14669	209	130
10586	243	156
7271	241	151
4898	261	131
3266	247	128
2311	212	150
1751	235	134
1384	224	141
1163	239	132
990	247	135
874	214	152
697	240	142
643	232	139
559	218	139
491	228	132
369	240	124
355	223	144
286	222	148
193	219	125
185	222	138
145	252	155
109	250	131
71	224	139
53	236	142
54	237	153
42	244	158
58	251	133
43	227	149
35	272	115
48	213	144
30	219	116
41	224	123
34	253	146
19	219	113
32	233	132
29	200	139
38	261	121
28	223	120
32	242	119
23	222	144
39	232	142
26	226	161
29	225	161
24	211	133
35	224	138
32	236	144
24	236	136
22	232	131
30	222	138
27	217	132
32	244	137
23	241	122
30	243	137
32	215	134
26	189	154
31	243	132
32	227	158
20	233	129
28	215	135
20	218	164
26	233	163
28	207	189
21	227	162
21	249	174
25	225	180
18	252	170
21	223	174
21	208	165
31	244	140
22	233	159
27	249	170
25	206	156
29	242	131
23	213	129
9	236	142
22	228	141
17	209	171
18	244	130
18	247	179
18	224	163
20	216	176
18	204	174
29	252	195
26	237	196
12	213	209
19	230	232
22	242	225
14	260	222
26	227	178
28	213	170
15	237	189
21	254	166
18	209	144
18	259	144
21	254	132
17	245	152
23	227	139
24	243	149
17	236	121
28	238	158
19	245	138
18	235	138
26	216	121
22	217	121
16	220	105
25	194	123
29	231	125
23	223	134
20	247	147
24	224	125
20	220	140
24	220	133
19	235	124
12	216	143
24	229	124
20	242	145
18	237	129
23	212	150
18	218	130
19	226	122
13	225	139
24	223	143
22	233	145
24	239	134
15	241	136
24	233	132
22	233	137
19	219	162
19	233	162
25	228	165
18	219	151
18	215	185
21	240	245
16	238	221
21	217	236
12	221	260
11	216	277
21	234	313
17	229	294
25	231	334
15	246	278
15	252	274
18	238	253
17	225	195
16	234	200
15	230	163
27	216	176
15	227	150
14	230	139
17	236	146
18	244	156
13	231	137
22	251	120
17	230	140
17	237	119
10	234	156
19	246	142
13	247	129
20	226	142
22	244	128
14	213	129
15	214	119
16	241	144
17	224	132
23	234	135
20	228	119
13	245	130
16	237	111
21	222	126
14	258	139
9	236	151
15	270	130
10	224	140
21	241	127
19	226	131
24	242	120
21	255	144
17	220	143
21	240	104
20	234	137
14	238	115
14	244	142
18	221	123
6	239	147
21	205	155
23	237	117
27	225	134
19	237	124
19	226	125
26	231	116
16	234	107
19	233	115
21	239	123
16	225	100
17	235	133
23	258	112
17	231	131
21	233	134
14	260	119
22	217	124
9	239	136
11	234	134
13	202	133
29	246	123
20	241	146
18	230	125
21	227	118
16	242	146
17	238	136
13	249	127
13	237	128
20	236	133
25	210	128
17	239	136
20	221	141
17	220	132
19	223	138
20	222	142
14	249	137
13	228	145
13	229	120
19	256	124
16	234	143
14	239	149
16	237	141
19	218	140
21	225	111
16	204	138
13	253	133
11	225	108
14	239	120
20	220	115
17	242	141
18	261	133
9	271	121
15	236	133
21	236	137
19	245	142
18	241	115
15	229	118
16	265	152
16	241	139
16	244	124
16	241	134
18	241	121
11	246	144
20	249	130
20	247	128
13	243	128
22	233	135
18	229	130
13	247	117
22	227	142
17	255	145
16	235	148
15	250	146
17	221	142
14	253	132
11	211	132
19	262	148
14	265	127
15	248	125
23	212	139
21	223	148
18	247	171
11	263	161
14	224	140
19	202	168
16	250	183
16	241	160
24	223	147
14	233	155
21	223	135
18	234	127
18	235	124
17	242	126
12	250	131
13	257	142
15	237	140
12	244	135
11	229	130
13	243	145
12	234	130
18	243	124
17	246	118
20	229	156
9	255	121
21	258	130
20	256	156
20	215	172
9	234	127
21	233	143
13	230	125
14	249	145
13	258	159
20	274	137
21	225	181
15	219	175
13	235	174
16	228	185
11	260	158
17	239	160
11	250	210
19	226	159
18	251	166
12	230	210
18	238	157
16	227	169
17	221	157
10	250	155
12	225	153
20	229	144
15	244	147
9	234	131
14	235	138
12	243	126
11	228	139
14	239	145
20	263	145
13	222	150
9	239	129
16	234	159
14	237	154
25	234	119
12	235	137
12	248	142
22	228	150
20	281	132
15	247	108
18	246	122
15	259	125
19	273	151
18	238	115
14	189	111
10	228	124
18	215	126
12	242	134
14	262	120
14	229	148
13	229	151
15	240	131
15	226	130
11	242	132
20	251	130
19	246	152
23	222	155
17	246	140
15	235	138
16	259	142
17	240	153
9	267	126
13	242	121
16	246	143
24	239	136
9	241	111
18	252	135
19	253	122
12	252	118
17	240	126
15	216	137
17	232	130
20	236	122
21	249	134
7	259	144
17	242	136
23	236	132
15	271	127
13	221	138
11	256	132
16	242	116
12	239	140
8	251	139
15	277	141
18	251	145
19	259	133
14	254	116
16	228	138
13	248	143
5	228	141
20	240	137
9	241	144
19	229	127
6	254	137
13	228	134
12	242	144
20	237	107
13	268	134
8	244	148
17	198	127
14	231	127
14	240	130
19	245	134
13	237	141
15	252	152
25	254	141
14	245	125
13	258	114
17	228	161
19	243	139
24	249	129
9	247	141
10	250	132
15	222	139
16	238	127
13	237	128
17	244	150
18	222	135
17	249	141
21	264	140
14	222	133
12	238	144
13	252	116
12	241	138
18	253	136
7	249	127
15	250	124
12	238	146
14	242	122
11	257	144
15	236	130
16	243	136
14	264	143
5	256	147
10	239	139
15	219	137
15	233	134
13	241	135
22	247	134
19	229	138
12	253	124
13	254	132
19	230	144
18	211	130
15	269	139
11	249	145
9	253	129
15	238	138
13	265	163
11	241	157
13	222	121
10	268	147
23	230	143
13	228	127
16	226	132
13	268	129
19	237	124
21	256	126
13	249	118
16	223	121
12	260	143
7	265	128
14	235	138
11	242	131
21	216	145
15	270	124
13	232	131
5	258	143
19	244	134
12	234	130
18	229	162
11	246	122
14	230	130
13	254	127
10	276	127
19	220	141
19	251	165
17	248	149
6	266	142
5	264	137
20	251	126
21	240	150
14	251	148
20	240	154
16	269	146
17	241	168
18	243	158
18	240	131
20	242	139
9	240	159
12	240	115
15	248	125
12	267	130
11	245	128
16	235	123
13	253	145
16	245	130
11	266	140
14	259	132
19	215	139
10	260	119
19	228	132
11	239	133
12	275	126
22	265	138
12	239	131
16	282	140
14	214	136
14	206	139
12	248	146
18	248	144
14	246	123
11	229	136
19	259	148
17	245	144
10	252	119
11	259	136
9	277	152
13	234	144
7	264	136
14	253	158
8	231	135
12	242	132
16	258	145
16	249	134
18	245	154
13	251	119
18	202	150
11	218	114
12	259	152
14	248	142
20	240	146
14	268	137
12	235	137
11	264	124
11	275	128
14	265	144
11	245	127
14	265	149
11	259	136
20	243	137
18	251	110
14	272	135
16	286	136
13	242	121
11	242	124
22	230	138
11	253	119
11	231	125
21	246	149
14	243	130
14	265	135
17	252	135
13	234	142
9	248	169
7	245	168
11	252	165
13	257	146
20	266	147
20	264	147
11	251	135
9	269	146
11	250	144
13	263	107
13	251	117
17	242	126
11	232	122
15	241	145
18	255	141
15	229	138
18	239	128
11	258	151
10	273	129
15	276	140
10	229	134
19	248	149
12	247	159
20	274	137
13	260	142
15	255	113
15	248	145
10	266	130
12	263	137
21	249	126
15	252	120
13	236	104
13	207	105
14	268	137
20	262	126
12	260	132
16	259	124
11	260	126
8	218	132
9	265	107
10	252	148
9	254	109
11	240	149
12	285	97
9	255	126
11	272	111
16	246	110
13	246	129
12	249	133
15	274	121
18	238	129
11	238	136
12	231	139
9	253	132
14	250	106
10	253	113
10	232	139
20	235	126
15	253	157
11	241	145
17	260	153
14	258	168
15	277	239
8	250	277
12	250	320
14	247	431
18	254	517
11	232	663
7	263	812
12	268	1071
10	267	1214
15	248	1522
10	233	1739
13	243	1991
9	256	2214
9	253	2289
18	255	2239
13	239	2098
20	251	1800
12	270	1560
11	248	1171
12	250	934
12	263	661
9	244	456
17	244	341
15	274	271
13	246	221
17	240	237
14	269	176
10	243	184
8	265	177
14	256	157
15	266	163
15	256	144
19	269	137
7	237	133
17	266	144
15	274	146
12	264	118
13	270	124
12	231	119
15	243	124
16	271	114
17	248	114
12	263	130
12	289	125
16	249	129
16	249	94
9	241	117
15	268	113
14	264	108
5	262	139
11	267	111
10	232	103
10	261	126
12	275	98
18	270	103
13	253	116
14	261	116
10	256	123
14	259	100
7	259	118
11	247	90
16	263	101
10	258	122
13	258	111
11	260	110
13	253	100
18	259	110
12	270	100
13	259	92
16	273	101
6	261	117
12	278	108
10	235	133
6	266	125
9	234	117
20	276	116
13	267	122
17	242	109
9	248	107
18	252	115
12	256	119
11	278	103
20	239	111
13	293	98
7	269	99
9	283	107
15	286	104
9	223	97
12	222	106
12	266	103
19	264	99
10	281	116
12	253	111
15	274	110
12	232	103
12	282	131
13	270	118
17	269	115
12	282	101
5	262	120
9	270	115
8	254	123
13	268	116
9	253	110
10	249	122
10	249	110
15	279	120
8	231	97
15	276	120
13	253	103
9	249	98
7	261	110
14	260	122
12	249	105
10	249	110
15	258	112
15	266	99
14	284	116
15	260	111
7	264	124
17	245	115
10	304	114
12	266	114
15	288	112
9	274	110
8	271	102
9	268	119
10	252	108
14	250	121
15	261	112
16	263	109
18	246	105
12	259	115
8	253	113
15	250	108
10	272	97
12	266	107
14	252	113
8	239	103
12	252	100
14	250	120
7	260	112
15	248	112
21	264	112
17	288	107
7	232	105
9	277	121
15	259	97
9	243	108
10	259	102
14	257	121
14	273	90
14	280	105
11	275	128
11	267	98
10	269	95
8	274	116
11	272	109
10	288	106
11	283	116
10	248	134
13	262	96
11	256	112
11	255	121
11	229	111
7	252	102
16	228	111
7	298	95
4	295	115
8	258	122
10	263	108
11	279	144
7	244	138
12	268	110
10	277	147
17	276	148
10	271	153
9	287	153
14	264	180
9	264	155
10	276	153
7	283	166
9	253	164
16	225	151
12	295	144
13	272	147
9	298	140
12	269	97
5	272	144
12	261	119
11	279	112
15	292	84
11	290	112
16	280	123
14	272	129
15	280	105
11	269	121
10	309	109
8	284	112
15	289	115
13	251	137
16	272	110
15	278	116
8	280	114
10	275	114
9	258	129
25	277	108
11	266	106
11	276	123
17	283	114
13	293	126
12	258	106
12	278	119
8	274	121
14	244	100
13	288	107
12	295	105
9	281	123
11	260	107
13	232	104
13	287	106
15	294	106
19	261	108
14	267	96
13	287	90
11	295	107
9	301	120
14	283	117
8	268	125
8	261	106
4	279	106
14	302	119
19	274	118
13	285	104
8	310	111
10	271	125
11	285	93
8	296	136
13	292	121
23	301	119
15	308	105
10	287	122
16	314	110
10	307	111
9	294	122
10	270	118
12	312	101
10	287	121
9	272	119
6	311	121
17	282	101
11	278	100
6	273	119
10	303	114
12	310	105
4	262	106
13	308	105
17	279	103
11	275	98
18	310	114
9	270	122
11	294	117
9	273	124
6	293	93
10	269	108
15	261	107
13	279	109
14	278	115
10	265	103
9	271	124
10	249	102
7	287	101
12	254	120
16	283	105
10	278	97
11	291	109
15	291	116
5	264	109
10	259	115
11	279	105
12	272	89
14	308	116
14	321	121
9	292	101
7	268	114
9	290	96
11	264	137
12	267	120
7	323	117
12	282	104
10	269	111
15	283	107
12	314	121
13	285	118
5	269	120
15	266	134
14	275	121
16	302	105
16	282	120
11	297	107
13	286	95
12	266	108
14	270	120
15	294	92
7	261	116
10	277	124
16	287	117
2	301	107
5	257	122
13	275	105
7	294	119
15	256	111
13	321	120
13	281	101
8	300	108
14	285	90
11	271	114
9	261	109
15	284	104
8	280	114
14	282	116
13	287	106
16	291	109
12	270	98
13	297	112
5	293	113
9	269	120
12	253	128
8	331	118
11	295	108
13	290	99
10	280	123
18	270	137
6	315	124
8	284	114
14	299	120
13	314	106
12	268	112
11	297	104
8	257	131
13	272	117
10	277	116
10	292	130
11	271	133
13	297	145
15	287	128
12	269	152
9	316	143
17	276	151
11	279	131
13	297	144
8	292	133
10	270	132
9	299	116
9	300	107
14	261	110
10	297	109
13	286	126
7	290	110
15	310	116
8	307	90
9	265	91
9	300	137
13	272	99
14	291	116
13	283	106
11	260	131
10	309	109
10	304	119
6	281	131
8	297	125
14	307	125
14	273	96
8	316	132
15	321	123
13	258	131
16	294	108
10	291	119
12	277	114
13	305	91
8	308	105
12	277	111
10	290	119
13	266	109
11	302	126
12	257	105
12	304	109
12	297	110
13	294	105
8	289	115
8	271	97
9	286	118
8	292	107
6	289	84
7	282	103
19	291	112
10	279	93
16	282	120
10	275	140
11	304	104
11	291	95
8	286	132
14	299	123
11	294	131
13	299	102
9	273	120
11	258	125
20	250	104
8	309	117
11	290	117
14	278	111
11	311	95
14	288	117
7	281	123
8	297	105
11	292	126
10	289	106
9	289	108
9	303	121
12	300	116
10	312	130
7	311	116
17	303	119
6	280	106
12	310	113
8	345	99
12	288	117
14	262	116
11	283	111
10	270	130
8	279	117
10	288	121
8	297	136
9	294	97
8	320	136
15	298	115
9	312	100
10	294	122
9	287	112
11	276	87
4	288	117
11	274	118
6	270	115
16	301	117
13	268	106
17	304	118
13	329	116
13	305	124
5	306	138
11	284	116
9	301	99
10	289	118
7	289	111
9	333	116
9	301	117
11	293	110
10	308	112
5	301	107
5	303	128
4	268	111
14	338	106
8	281	107
11	335	102
11	315	99
11	283	98
17	289	119
8	290	132
13	285	128
12	294	130
11	337	150
14	320	161
8	282	170
9	318	190
10	280	183
5	307	227
14	293	273
10	307	354
9	289	395
9	346	429
17	318	520
13	282	612
11	285	658
10	297	717
8	274	772
6	318	722
14	297	683
7	309	587
9	341	523
7	305	410
13	322	341
11	302	278
12	305	247
9	319	180
8	303	183
8	291	159
10	272	138
12	278	143
11	350	121
15	319	136
6	305	134
8	305	120
12	321	104
9	319	125
11	307	118
8	322	120
9	324	120
10	285	132
7	319	118
9	302	105
7	306	122
8	297	119
11	312	119
5	304	142
9	273	115
5	320	101
7	292	143
5	308	114
7	332	109
12	332	131
6	302	109
13	284	102
10	299	115
