"TIME","CH1","CH2"
-4.6480e-06,0.120625,0.359063
-4.6470e-06,0.0796875,0.400938
-4.6460e-06,0.0409375,0.32
-4.6450e-06,-0.041875,0.39875
-4.6440e-06,0.16,0.4
-4.6430e-06,0.001875,0.319688
-4.6420e-06,0.0396875,0.36
-4.6410e-06,0.0796875,0.319375
-4.6400e-06,0.120313,0.4
-4.6390e-06,0.079375,0.280938
-4.6380e-06,-0.040625,0.32
-4.6370e-06,-0.038125,0.32
-4.6360e-06,0.08125,0.319375
-4.6350e-06,0.08,0.32
-4.6340e-06,0.08,0.48
-4.6330e-06,0.079375,0.32
-4.6320e-06,-0.0396875,0.321563
-4.6310e-06,-0.040625,0.4
-4.6300e-06,-0.040625,0.321563
-4.6290e-06,-0.0003125,0.317813
-4.6280e-06,0.0396875,0.48
-4.6270e-06,0.08,0.319688
-4.6260e-06,0.08,0.40125
-4.6250e-06,0.079375,0.360312
-4.6240e-06,0.0415625,0.279062
-4.6230e-06,0.119687,0.28
-4.6220e-06,0.0403125,0.282813
-4.6210e-06,0.160938,0.479688
-4.6200e-06,0.07875,0.3575
-4.6190e-06,0.04,0.359687
-4.6180e-06,-0.000625,0.401875
-4.6170e-06,0.152813,0.44625
-4.6160e-06,0.159375,0.2
-4.6150e-06,0,0.39875
-4.6140e-06,0.12,0.28
-4.6130e-06,0.04,0.31875
-4.6120e-06,-0.07875,0.4
-4.6110e-06,0.120938,0.319375
-4.6100e-06,0.0371875,0.520313
-4.6090e-06,-0.0003125,0.402188
-4.6080e-06,0.0425,0.320313
-4.6070e-06,0.200937,0.279375
-4.6060e-06,0.12,0.36
-4.6050e-06,-0.08,0.36
-4.6040e-06,0.0778125,0.319688
-4.6030e-06,0.121562,0.4
-4.6020e-06,-0.0009375,0.36
-4.6010e-06,0,0.4
-4.6000e-06,0.0403125,0.319688
-4.5990e-06,0.08,0.36
-4.5980e-06,0.12125,0.321563
-4.5970e-06,0.159063,0.519687
-4.5960e-06,0.038125,0.357813
-4.5950e-06,-0.0403125,0.36
-4.5940e-06,0.000625,0.399375
-4.5930e-06,0.039375,0.359063
-4.5920e-06,0.0003125,0.320313
-4.5910e-06,0.119687,0.32125
-4.5900e-06,0.0403125,0.2375
-4.5890e-06,0.080625,0.439063
-4.5880e-06,-0.04,0.280313
-4.5870e-06,0.0003125,0.319688
-4.5860e-06,0.04,0.28
-4.5850e-06,0.04,0.398438
-4.5840e-06,0.039375,0.439375
-4.5830e-06,0.0003125,0.400625
-4.5820e-06,0.123125,0.4
-4.5810e-06,0.199063,0.439687
-4.5800e-06,0.039375,0.399375
-4.5790e-06,0.08,0.32125
-4.5780e-06,0.0025,0.279062
-4.5770e-06,0.0378125,0.395625
-4.5760e-06,0.119375,0.442188
-4.5750e-06,0.120313,0.240313
-4.5740e-06,0.044375,0.39875
-4.5730e-06,-0.0415625,0.361875
-4.5720e-06,0.12,0.398438
-4.5710e-06,0.038125,0.52125
-4.5700e-06,-0.0396875,0.320937
-4.5690e-06,0.12,0.39625
-4.5680e-06,0.0025,0.520625
-4.5670e-06,-0.0421875,0.3625
-4.5660e-06,0.16,0.358438
-4.5650e-06,0.040625,0.40375
-4.5640e-06,0.158125,0.279688
-4.5630e-06,0.0440625,0.44
-4.5620e-06,-0.0021875,0.4
-4.5610e-06,0.118437,0.357813
-4.5600e-06,0.0815625,0.480313
-4.5590e-06,0,0.240313
-4.5580e-06,0.04,0.480938
-4.5570e-06,0.04,0.48
-4.5560e-06,0.04,0.439063
-4.5550e-06,0.11875,0.4
-4.5540e-06,0.160312,0.438125
-4.5530e-06,0.12,0.28
-4.5520e-06,0.120625,0.40125
-4.5510e-06,0.0796875,0.40375
-4.5500e-06,0.119687,0.319688
-4.5490e-06,0.08,0.359063
-4.5480e-06,0.0796875,0.36
-4.5470e-06,-0.000625,0.36
-4.5460e-06,-0.0384375,0.320937
-4.5450e-06,0.120625,0.359687
-4.5440e-06,0.0390625,0.281562
-4.5430e-06,0.08,0.440625
-4.5420e-06,0.040625,0.357813
-4.5410e-06,0.119063,0.359687
-4.5400e-06,0.0009375,0.280313
-4.5390e-06,0.2,0.399688
-4.5380e-06,-0.033125,0.361563
-4.5370e-06,0.039375,0.32
-4.5360e-06,0.0796875,0.4
-4.5350e-06,0.08,0.32
-4.5340e-06,0.0803125,0.319688
-4.5330e-06,0.0003125,0.28
-4.5320e-06,0.08,0.36
-4.5310e-06,-0.0425,0.319063
-4.5300e-06,0.0021875,0.36125
-4.5290e-06,0.120938,0.52
-4.5280e-06,0.11875,0.39875
-4.5270e-06,-0.04,0.4
-4.5260e-06,-0.04,0.400625
-4.5250e-06,-0.0009375,0.440937
-4.5240e-06,0.119687,0.320313
-4.5230e-06,0.040625,0.48
-4.5220e-06,0.08,0.357187
-4.5210e-06,0.08,0.359687
-4.5200e-06,0.040625,0.401563
-4.5190e-06,0.119063,0.48
-4.5180e-06,-0.0403125,0.439063
-4.5170e-06,0.0803125,0.36
-4.5160e-06,0.0403125,0.36
-4.5150e-06,0.16,0.400312
-4.5140e-06,0,0.43875
-4.5130e-06,-0.00125,0.36
-4.5120e-06,0.075,0.4
-4.5110e-06,0.164063,0.360312
-4.5100e-06,-0.0796875,0.4
-4.5090e-06,0.12,0.320937
-4.5080e-06,-0.000625,0.28
-4.5070e-06,0.120625,0.359375
-4.5060e-06,0.039375,0.439063
-4.5050e-06,-0.0003125,0.319688
-4.5040e-06,-0.0003125,0.36125
-4.5030e-06,0.0003125,0.4
-4.5020e-06,0.080625,0.35875
-4.5010e-06,0.119687,0.360625
-4.5000e-06,0.0409375,0.4
-4.4990e-06,0.0353125,0.321875
-4.4980e-06,0.15875,0.280313
-4.4970e-06,0.12,0.31875
-4.4960e-06,0.2,0.480313
-4.4950e-06,0.119687,0.439063
-4.4940e-06,0.120313,0.240625
-4.4930e-06,0.0784375,0.47875
-4.4920e-06,-0.0409375,0.357813
-4.4910e-06,0.0015625,0.358438
-4.4900e-06,0.0821875,0.52
-4.4890e-06,0.159063,0.40125
-4.4880e-06,0.0396875,0.2
-4.4870e-06,0.12,0.399062
-4.4860e-06,0.04,0.319063
-4.4850e-06,-0.04,0.399688
-4.4840e-06,0.200625,0.400625
-4.4830e-06,-0.04,0.439375
-4.4820e-06,0.20125,0.31875
-4.4810e-06,0.0384375,0.400312
-4.4800e-06,0.04,0.438438
-4.4790e-06,0.000625,0.360312
-4.4780e-06,0.12125,0.319063
-4.4770e-06,0.07875,0.24
-4.4760e-06,0.0390625,0.401563
-4.4750e-06,0.0003125,0.359063
-4.4740e-06,0.12,0.361563
-4.4730e-06,0.04125,0.4
-4.4720e-06,0.0025,0.439687
-4.4710e-06,-0.04,0.441875
-4.4700e-06,0.119375,0.360312
-4.4690e-06,0.0778125,0.44
-4.4680e-06,-0.0003125,0.357813
-4.4670e-06,0.04,0.32
-4.4660e-06,0.120313,0.400938
-4.4650e-06,0.0784375,0.399688
-4.4640e-06,0.0409375,0.319375
-4.4630e-06,0.0796875,0.360312
-4.4620e-06,0.0409375,0.359687
-4.4610e-06,0.16,0.36
-4.4600e-06,0.040625,0.359687
-4.4590e-06,0.07875,0.320625
-4.4580e-06,0.0396875,0.32
-4.4570e-06,0,0.36
-4.4560e-06,0.04,0.400312
-4.4550e-06,0.08,0.44
-4.4540e-06,0.12,0.359687
-4.4530e-06,-0.04125,0.360312
-4.4520e-06,-0.0378125,0.280313
-4.4510e-06,0.080625,0.27875
-4.4500e-06,0.0390625,0.39875
-4.4490e-06,0.0403125,0.4025
-4.4480e-06,0.119687,0.240625
-4.4470e-06,0.0809375,0.318125
-4.4460e-06,0.0396875,0.36
-4.4450e-06,0.0396875,0.28
-4.4440e-06,0.04,0.3625
-4.4430e-06,0.0403125,0.480625
-4.4420e-06,-0.0409375,0.32
-4.4410e-06,-0.039375,0.359375
-4.4400e-06,0.120313,0.32
-4.4390e-06,0.0790625,0.360312
-4.4380e-06,0.0796875,0.199688
-4.4370e-06,0.04,0.36
-4.4360e-06,0.12,0.359687
-4.4350e-06,0.119687,0.4
-4.4340e-06,0.0403125,0.319688
-4.4330e-06,0.03875,0.398438
-4.4320e-06,0.081875,0.440625
-4.4310e-06,-0.0390625,0.360938
-4.4300e-06,-0.080625,0.36
-4.4290e-06,0,0.44
-4.4280e-06,0.0403125,0.357187
-4.4270e-06,0.0390625,0.279688
-4.4260e-06,-0.0396875,0.402813
-4.4250e-06,0.040625,0.44
-4.4240e-06,0.04,0.276563
-4.4230e-06,0.0796875,0.239375
-4.4220e-06,0.0396875,0.441563
-4.4210e-06,0.08,0.400312
-4.4200e-06,0.12,0.357813
-4.4190e-06,0.0828125,0.239688
-4.4180e-06,0.04,0.359375
-4.4170e-06,0.08,0.360938
-4.4160e-06,0.12,0.32
-4.4150e-06,0.04,0.439063
-4.4140e-06,0.0790625,0.359063
-4.4130e-06,-0.04,0.239063
-4.4120e-06,0.121875,0.440313
-4.4110e-06,0.0796875,0.360938
-4.4100e-06,0.119687,0.399688
-4.4090e-06,0.04,0.360312
-4.4080e-06,0.04,0.36
-4.4070e-06,-0.08,0.36
-4.4060e-06,-0.0009375,0.36
-4.4050e-06,0.04,0.36
-4.4040e-06,0.04,0.400312
-4.4030e-06,0.08,0.360312
-4.4020e-06,0.079375,0.280625
