17.0731	15.82	3.29	61.33	15.31	3.18	59.33	32.70	37.80	45.00	550.00
17.1286	15.74	3.29	61.00	15.31	3.18	59.33	32.70	37.80	47.00	540.00
17.1844	15.65	3.26	59.94	15.14	3.18	57.97	32.70	37.80	47.00	530.00
17.2400	15.74	3.26	60.27	15.14	3.18	57.97	32.70	37.80	47.00	520.00
17.2956	15.74	3.29	61.00	15.14	3.15	58.67	30.70	35.80	45.00	520.00
17.3511	15.74	3.29	61.00	15.05	3.15	58.33	32.70	35.80	45.00	510.00
17.4067	15.74	3.26	60.27	14.96	3.11	57.31	32.70	37.80	47.00	510.00
17.4622	15.65	3.26	59.94	14.79	3.11	56.65	32.70	37.80	49.00	500.00
17.5178	15.65	3.26	59.94	14.79	3.07	56.65	32.70	35.80	47.00	490.00
17.5733	15.39	3.26	58.95	14.79	3.07	56.65	32.70	35.80	47.00	490.00
17.6289	15.74	3.29	61.00	14.71	3.03	57.00	30.70	33.80	45.00	480.00
17.6844	15.39	3.26	58.95	14.45	2.99	55.33	32.70	35.80	47.00	470.00
17.7400	15.65	3.26	59.94	14.45	2.99	55.33	32.70	35.80	47.00	460.00
17.7956	15.74	3.26	60.27	14.28	2.95	54.67	32.70	33.80	45.00	450.00
17.8514	15.74	3.29	61.00	14.10	2.91	54.67	30.70	33.80	43.00	450.00
17.9069	15.65	3.26	59.94	13.93	2.87	53.36	32.70	33.80	45.00	430.00
17.9625	15.65	3.26	59.94	13.67	2.84	52.37	32.70	33.80	45.00	430.00
18.0181	15.39	3.26	58.95	13.24	2.72	50.72	32.70	33.80	49.00	420.00
18.0736	15.39	3.26	58.95	12.90	2.68	49.40	32.70	33.80	47.00	410.00
18.1292	15.65	3.26	59.94	12.47	2.56	47.76	32.70	33.80	47.00	410.00
18.1847	15.74	3.29	61.00	12.04	2.49	46.67	30.70	33.80	43.00	400.00
18.2403	15.74	3.29	61.00	11.70	2.37	45.33	30.70	33.80	45.00	390.00
18.2958	15.74	3.29	61.00	11.09	2.25	43.00	30.70	31.80	43.00	370.00
18.3514	15.74	3.26	60.27	10.75	2.18	41.17	30.70	31.80	45.00	380.00
18.4069	15.74	3.26	60.27	10.49	2.14	40.18	30.70	31.80	43.00	370.00
18.4625	15.74	3.26	60.27	10.06	2.02	38.53	30.70	31.80	43.00	360.00
18.5183	15.74	3.26	60.27	9.46	1.90	36.23	30.70	31.80	43.00	350.00
18.5739	15.74	3.26	60.27	9.20	1.83	35.24	30.70	31.80	43.00	350.00
18.6294	15.65	3.26	59.94	8.77	1.75	33.59	30.70	29.80	43.00	350.00
18.6850	15.39	3.26	58.95	8.26	1.59	31.62	30.70	31.80	45.00	330.00
18.7406	15.39	3.22	58.24	7.83	1.55	29.61	30.70	29.80	43.00	330.00
18.7961	15.39	3.22	58.24	7.48	1.44	28.31	30.70	29.80	43.00	320.00
18.8517	15.39	3.22	58.24	6.97	1.36	26.36	30.70	29.80	43.00	310.00
18.9072	15.39	3.22	58.24	6.71	1.28	25.38	30.70	29.80	43.00	300.00
18.9628	14.02	2.90	47.86	6.28	1.17	21.44	30.70	29.80	43.00	300.00
19.0183	11.09	2.27	29.69	5.85	1.09	15.65	28.70	29.80	41.00	300.00
19.0739	8.51	1.69	16.89	5.33	1.01	10.58	28.70	29.80	41.00	300.00
19.1294	6.97	1.37	11.25	4.99	0.93	8.06	28.70	27.80	41.00	300.00
19.1853	5.68	1.10	7.33	4.56	0.85	5.89	28.70	27.80	41.00	290.00
19.2408	5.33	1.02	6.40	4.30	0.82	5.16	28.70	27.80	41.00	290.00
19.2964	5.16	0.94	5.71	3.96	0.74	4.38	28.70	27.80	41.00	280.00
19.3519	5.07	0.94	5.62	3.61	0.70	4.00	28.70	27.80	41.00	270.00
19.4075	5.25	0.98	6.05	3.44	0.62	3.97	28.70	27.80	41.00	260.00
19.4631	5.68	1.10	7.33	3.27	0.58	4.22	28.70	27.80	41.00	250.00
19.5186	5.76	1.10	7.44	3.01	0.54	3.89	26.70	27.80	41.00	240.00
19.5742	3.78	0.71	3.14	2.75	0.47	2.29	28.70	27.80	41.00	160.00
19.6297	2.84	0.43	1.44	2.58	0.47	1.31	26.70	25.80	37.00	60.00
19.6853	2.67	0.43	1.35	2.49	0.43	1.27	26.70	25.80	35.00	30.00
19.7408	2.84	0.47	1.57	2.49	0.43	1.38	26.70	25.80	31.00	30.00
19.7964	2.75	0.43	1.40	2.49	0.43	1.27	26.70	25.80	29.00	30.00
19.8522	2.75	0.43	1.40	2.41	0.43	1.22	26.70	25.80	29.00	30.00
19.9078	2.75	0.43	1.40	2.41	0.39	1.22	26.70	25.80	29.00	30.00
19.9633	2.67	0.43	1.35	2.41	0.39	1.22	26.70	25.80	29.00	30.00
20.0189	2.58	0.39	1.19	2.32	0.39	1.07	24.70	25.80	29.00	30.00
20.0744	2.58	0.39	1.19	2.32	0.39	1.07	26.70	25.80	29.00	30.00
20.1300	2.58	0.39	1.19	2.32	0.39	1.07	24.70	25.80	29.00	30.00
20.1856	2.49	0.39	1.15	2.24	0.39	1.03	24.70	25.80	29.00	20.00
20.2411	2.49	0.39	1.15	2.24	0.39	1.03	24.70	25.80	29.00	30.00
20.2967	2.49	0.39	1.15	2.15	0.35	0.99	24.70	25.80	29.00	30.00
20.3522	2.41	0.39	1.11	2.15	0.35	0.99	24.70	25.80	29.00	30.00
20.4078	2.41	0.35	1.00	2.06	0.35	0.86	24.70	25.80	29.00	20.00
20.4633	2.32	0.35	0.96	2.06	0.35	0.86	24.70	25.80	27.00	30.00
20.5192	2.24	0.35	0.93	1.98	0.31	0.82	24.70	25.80	29.00	20.00
20.5747	2.24	0.31	0.83	1.98	0.31	0.73	24.70	25.80	27.00	20.00
20.6303	2.24	0.31	0.83	1.89	0.31	0.70	24.70	25.80	27.00	20.00
20.6858	2.06	0.27	0.67	1.81	0.27	0.58	24.70	23.80	27.00	20.00
20.7414	2.06	0.27	0.67	1.81	0.27	0.58	24.70	23.80	27.00	20.00
20.7969	1.98	0.27	0.64	1.72	0.27	0.56	24.70	23.80	27.00	20.00
20.8525	1.89	0.27	0.61	1.72	0.27	0.56	24.70	23.80	27.00	20.00
20.9081	1.89	0.24	0.52	1.63	0.27	0.45	24.70	23.80	27.00	20.00
20.9636	1.72	0.24	0.48	1.55	0.23	0.43	24.70	23.80	27.00	20.00
21.0192	1.72	0.24	0.48	1.55	0.23	0.43	24.70	23.80	27.00	10.00
21.0747	1.63	0.24	0.45	1.46	0.23	0.40	24.70	23.80	27.00	10.00
21.1303	1.63	0.20	0.38	1.46	0.23	0.34	24.70	23.80	27.00	10.00
21.1861	1.55	0.20	0.36	1.38	0.19	0.32	24.70	23.80	27.00	10.00
21.2417	1.63	0.20	0.38	1.38	0.19	0.32	22.70	23.80	27.00	10.00
21.2972	1.55	0.20	0.36	1.20	0.19	0.28	24.70	23.80	25.00	10.00
21.3528	1.38	0.16	0.25	1.20	0.16	0.22	24.70	23.80	25.00	10.00
21.4083	1.38	0.16	0.25	1.20	0.16	0.22	22.70	21.80	25.00	10.00
21.4639	1.38	0.16	0.25	1.12	0.16	0.21	22.70	23.80	27.00	10.00
21.5194	1.29	0.16	0.24	1.03	0.16	0.19	22.70	23.80	25.00	10.00
