14.6689	7.74	1.53	13.93	7.83	1.55	14.08	28.70	29.80	11.00	200.00
14.7522	7.83	1.57	14.44	8.17	1.63	15.08	26.70	29.80	11.00	220.00
14.8356	8.17	1.61	15.46	8.94	1.83	16.92	28.70	29.80	11.00	230.00
14.9189	11.09	2.27	29.69	10.41	2.14	27.85	28.70	29.80	13.00	260.00
15.0022	13.76	2.86	46.35	13.42	2.76	45.19	26.70	29.80	15.00	330.00
15.0856	14.45	3.02	51.33	14.45	2.99	51.33	28.70	31.80	17.00	360.00
15.1689	13.59	2.82	45.14	13.42	2.76	44.57	28.70	33.80	21.00	300.00
15.2522	13.42	2.78	43.95	13.24	2.76	43.39	28.70	35.80	21.00	310.00
15.3356	11.61	2.39	32.68	11.52	2.33	32.44	30.70	35.80	21.00	290.00
15.4189	14.02	2.94	48.51	13.93	2.87	48.21	28.70	33.80	21.00	360.00
15.5025	13.59	2.82	45.14	13.24	2.76	44.00	30.70	35.80	21.00	340.00
15.5858	13.59	2.82	45.14	13.42	2.80	44.57	30.70	35.80	23.00	340.00
15.6692	10.49	2.16	26.63	10.49	2.14	26.63	30.70	35.80	21.00	260.00
15.7525	8.60	1.73	17.46	9.12	1.86	18.51	30.70	33.80	19.00	230.00
15.8358	8.34	1.65	16.17	8.51	1.71	16.50	30.70	31.80	15.00	210.00
15.9192	7.31	1.45	12.48	7.48	1.51	12.77	30.70	31.80	15.00	180.00
16.0025	6.71	1.33	10.52	7.40	1.48	11.60	30.70	31.80	13.00	190.00
16.0858	6.62	1.29	10.08	7.65	1.55	11.65	28.70	31.80	13.00	190.00
16.1692	6.11	1.18	8.45	6.71	1.32	9.29	28.70	29.80	13.00	170.00
16.2525	5.50	1.06	6.86	5.76	1.13	7.18	28.70	29.80	11.00	140.00
16.3358	4.64	0.86	4.71	4.56	0.89	4.63	28.70	29.80	11.00	110.00
16.4192	4.47	0.82	4.33	4.13	0.78	4.00	28.70	29.80	11.00	100.00
16.5025	4.21	0.75	3.69	3.78	0.74	3.32	28.70	29.80	9.00	90.00
16.5858	4.21	0.78	3.89	3.78	0.70	3.49	26.70	27.80	9.00	90.00
16.6692	4.13	0.75	3.62	3.44	0.66	3.02	28.70	27.80	9.00	90.00
16.7528	4.21	0.75	3.69	3.61	0.70	3.17	28.70	27.80	9.00	100.00
16.8361	4.30	0.78	3.97	3.87	0.74	3.57	26.70	27.80	9.00	110.00
16.9194	4.47	0.82	4.33	4.04	0.78	3.92	26.70	27.80	9.00	110.00
17.0028	3.96	0.71	3.29	3.61	0.70	3.00	26.70	27.80	9.00	90.00
17.0861	4.21	0.75	3.69	3.87	0.74	3.39	26.70	27.80	9.00	100.00
17.1694	4.64	0.86	4.71	4.56	0.89	4.63	26.70	29.80	11.00	130.00
17.2528	4.99	0.94	5.52	4.99	0.97	5.52	28.70	29.80	9.00	130.00
17.3361	4.39	0.78	4.05	4.30	0.82	3.97	26.70	29.80	9.00	90.00
17.4194	3.53	0.63	2.60	3.35	0.62	2.48	26.70	29.80	9.00	70.00
17.5028	3.61	0.63	2.67	3.70	0.70	2.73	26.70	27.80	7.00	90.00
17.5861	4.13	0.75	3.62	4.13	0.78	3.62	24.70	27.80	5.00	100.00
17.6694	3.78	0.67	2.97	3.44	0.66	2.70	24.70	25.80	5.00	80.00
17.7528	3.53	0.63	2.60	3.27	0.62	2.41	24.70	27.80	7.00	70.00
17.8361	3.35	0.55	2.17	3.27	0.62	2.11	24.70	27.80	5.00	70.00
17.9194	3.18	0.55	2.06	3.18	0.62	2.06	24.70	27.80	7.00	70.00
18.0028	2.92	0.47	1.62	2.84	0.50	1.57	24.70	27.80	7.00	50.00
18.0864	2.49	0.39	1.15	2.58	0.43	1.19	24.70	27.80	7.00	50.00
18.1697	2.58	0.39	1.19	2.84	0.50	1.31	24.70	27.80	5.00	60.00
18.2531	3.18	0.55	2.06	3.53	0.66	2.28	24.70	25.80	3.00	90.00
18.3364	3.70	0.67	2.90	3.96	0.78	3.10	24.70	25.80	5.00	100.00
18.4197	3.78	0.67	2.97	4.04	0.78	3.17	24.70	27.80	5.00	90.00
18.5031	3.53	0.63	2.60	3.70	0.70	2.73	24.70	27.80	5.00	80.00
18.5864	3.27	0.55	2.11	3.53	0.66	2.28	24.70	27.80	5.00	80.00
18.6697	3.10	0.55	2.00	3.53	0.66	2.28	24.70	27.80	5.00	80.00
18.7531	3.10	0.51	1.86	3.35	0.62	2.01	24.70	27.80	7.00	70.00
18.8364	3.01	0.51	1.81	3.01	0.54	1.81	24.70	27.80	5.00	60.00
18.9197	2.75	0.43	1.40	2.49	0.43	1.27	24.70	27.80	7.00	40.00
19.0031	2.15	0.31	0.79	1.89	0.31	0.70	24.70	27.80	5.00	20.00
19.0864	1.89	0.24	0.52	1.63	0.27	0.45	24.70	27.80	5.00	10.00
19.1697	1.55	0.20	0.36	1.46	0.23	0.34	24.70	27.80	5.00	10.00
19.2531	1.38	0.16	0.25	1.20	0.19	0.22	24.70	27.80	5.00	10.00
19.3367	1.20	0.12	0.17	1.12	0.16	0.15	24.70	25.80	5.00	10.00
19.4200	1.20	0.12	0.17	1.12	0.16	0.15	24.70	25.80	5.00	10.00
19.5033	1.29	0.12	0.18	1.12	0.16	0.15	24.70	25.80	5.00	10.00
