# "TIME" "CH1" "CH2"  
-1.8888e-06 0.186719 0.509375  
-1.8884e-06 0.101563 0.703906  
-1.8880e-06 0.0992188 0.591406  
-1.8876e-06 0 0.502344  
-1.8872e-06 0.197656 0.715625  
-1.8868e-06 0.203906 0.897656  
-1.8864e-06 -0.0015625 0.7  
-1.8860e-06 0.202344 0.700781  
-1.8856e-06 -0.199219 0.499219  
-1.8852e-06 0.195313 0.791406  
-1.8848e-06 -0.0984375 0.814063  
-1.8844e-06 0.20625 0.407031  
-1.8840e-06 0.100781 0.514844  
-1.8836e-06 0.5 0.808594  
-1.8832e-06 0.0976563 0.901563  
-1.8828e-06 0.3 0.895313  
-1.8824e-06 0.2 0.601563  
-1.8820e-06 -0.0046875 0.699219  
-1.8816e-06 -0.096875 0.602344  
-1.8812e-06 0.202344 0.696875  
-1.8808e-06 0.0960938 0.700781  
-1.8804e-06 0.00078125 0.598438  
-1.8800e-06 0 0.614063  
-1.8796e-06 0.198438 0.89375  
-1.8792e-06 0.3 0.394531  
-1.8788e-06 0.199219 0.603125  
-1.8784e-06 0.203906 0.6  
-1.8780e-06 0.296875 0.696875  
-1.8776e-06 0.199219 0.703125  
-1.8772e-06 0.308594 0.497656  
-1.8768e-06 0.175781 0.799219  
-1.8764e-06 -0.003125 0.385938  
-1.8760e-06 -0.00859375 0.4125  
-1.8756e-06 -0.0976563 0.605469  
-1.8752e-06 0.200781 0.590625  
-1.8748e-06 0.198438 0.504688  
-1.8744e-06 0.199219 0.7  
-1.8740e-06 0.199219 0.598438  
-1.8736e-06 0.09375 0.808594  
-1.8732e-06 0.0117188 0.399219  
-1.8728e-06 0.300781 0.799219  
-1.8724e-06 0.0976563 0.492188  
-1.8720e-06 0.302344 0.604688  
-1.8716e-06 0.2 0.603125  
-1.8712e-06 0.398438 0.69375  
-1.8708e-06 0.125 0.5  
-1.8704e-06 -0.0132813 0.592188  
-1.8700e-06 0.295313 0.404688  
-1.8696e-06 0.203906 0.807031  
-1.8692e-06 0.103125 0.6  
-1.8688e-06 0.398438 0.397656  
-1.8684e-06 -0.00390625 0.510156  
-1.8680e-06 0.2 0.901563  
-1.8676e-06 0.294531 0.686719  
-1.8672e-06 0.503125 0.603906  
-1.8668e-06 0.109375 0.589844  
-1.8664e-06 0.191406 0.405469  
-1.8660e-06 0.4 0.803125  
-1.8656e-06 0.296875 0.7  
-1.8652e-06 0.303125 0.598438  
-1.8648e-06 0.296875 0.498438  
-1.8644e-06 0.183594 0.700781  
-1.8640e-06 0.116406 0.582031  
-1.8636e-06 0.286719 0.530469  
